itemName(),action,agent,client,component,duration,ip,map,time,user
2011-11-15T01:59:24.097_10.244.166.27,stopAnimation,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:24.097,
2011-11-15T01:59:42.942_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:42.942,
2011-11-15T01:59:42.957_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:42.957,
2011-11-15T01:59:42.973_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:42.973,
2011-11-15T01:59:43.004_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.004,
2011-11-15T01:59:43.020_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.020,
2011-11-15T01:59:43.051_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.051,
2011-11-15T01:59:43.066_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.066,
2011-11-15T01:59:43.082_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.082,
2011-11-15T01:59:43.113_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.113,
2011-11-15T01:59:43.129_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.129,
2011-11-15T01:59:43.144_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.144,
2011-11-15T01:59:43.176_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.176,
2011-11-15T01:59:43.191_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.191,
2011-11-15T01:59:43.207_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.207,
2011-11-15T01:59:43.222_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.222,
2011-11-15T01:59:43.238_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.238,
2011-11-15T01:59:43.254_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.254,
2011-11-15T01:59:43.269_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.269,
2011-11-15T01:59:43.285_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.285,
2011-11-15T01:59:43.300_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.300,
2011-11-15T01:59:43.316_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.316,
2011-11-15T01:59:43.347_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.347,
2011-11-15T01:59:43.363_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.363,
2011-11-15T01:59:43.394_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.394,
2011-11-15T01:59:43.410_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.410,
2011-11-15T01:59:43.425_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.425,
2011-11-15T01:59:43.441_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.441,
2011-11-15T01:59:43.456_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.456,
2011-11-15T01:59:43.472_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.472,
2011-11-15T01:59:43.488_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.488,
2011-11-15T01:59:43.519_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.519,
2011-11-15T01:59:43.534_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.534,
2011-11-15T01:59:43.550_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.550,
2011-11-15T01:59:43.566_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.566,
2011-11-15T01:59:43.597_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.597,
2011-11-15T01:59:43.612_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.612,
2011-11-15T01:59:43.628_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.628,
2011-11-15T01:59:43.644_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.644,
2011-11-15T01:59:43.659_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.659,
2011-11-15T01:59:43.675_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.675,
2011-11-15T01:59:43.690_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.690,
2011-11-15T01:59:43.722_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.722,
2011-11-15T01:59:43.753_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.753,
2011-11-15T01:59:43.768_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.768,
2011-11-15T01:59:43.784_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.784,
2011-11-15T01:59:43.815_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.815,
2011-11-15T01:59:43.831_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.831,
2011-11-15T01:59:43.862_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.862,
2011-11-15T01:59:43.878_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.878,
2011-11-15T01:59:43.893_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.893,
2011-11-15T01:59:43.909_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.909,
2011-11-15T01:59:43.924_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.924,
2011-11-15T01:59:43.940_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.940,
2011-11-15T01:59:43.956_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.956,
2011-11-15T01:59:43.971_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:43.971,
2011-11-15T01:59:44.002_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.002,
2011-11-15T01:59:44.018_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.018,
2011-11-15T01:59:44.034_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.034,
2011-11-15T01:59:44.049_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.049,
2011-11-15T01:59:44.065_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.065,
2011-11-15T01:59:44.080_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.080,
2011-11-15T01:59:44.096_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.096,
2011-11-15T01:59:44.127_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.127,
2011-11-15T01:59:44.143_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.143,
2011-11-15T01:59:44.158_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.158,
2011-11-15T01:59:44.174_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.174,
2011-11-15T01:59:44.190_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.190,
2011-11-15T01:59:44.205_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.205,
2011-11-15T01:59:44.221_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.221,
2011-11-15T01:59:44.252_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.252,
2011-11-15T01:59:44.268_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.268,
2011-11-15T01:59:44.283_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.283,
2011-11-15T01:59:44.299_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.299,
2011-11-15T01:59:44.314_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.314,
2011-11-15T01:59:44.330_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.330,
2011-11-15T01:59:44.361_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.361,
2011-11-15T01:59:44.377_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.377,
2011-11-15T01:59:44.392_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.392,
2011-11-15T01:59:44.408_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.408,
2011-11-15T01:59:44.424_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.424,
2011-11-15T01:59:44.455_10.244.166.27,adjustValues,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.106 Safari/535.2",8a1958c3-f287-41cc-9d4c-ee39d35067dd,seasonalViz,,10.244.166.27,12,2011-11-15T01:59:44.455,
